treatment_key,year,location,test_id,experiment_name,watered,planting_date,digging_date,test_entry,variety_key,variety,treatment,block,plot_number,plot_weight,total_seed_weight,total_seed_count,calc_seed_weight_200,seed_weight_200,seed_weight_100,seed_per_pound,peanut_yield,moisture,tsmk,ok,dk,elk,fancy,maturity_code,maturity,market_type,plot_harvest_length,plot_harvest_width,plots_per_acre,plot_row_number,plot_column_number,notes,plots
DG 913ø707PN25-512,2025,Plains,707PN,707PN25,TRUE,5/22/2025,10/22/2025,129,1118,DG 913,IPG 913,5,512,15.91620112,-9,-9,-9,-9,,-9,5778,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,5,1,,
GA 082524ø608PN14-612,2014,Tifton,608PN,608PN14,FALSE,,12/31/2013,222,,GA 082524,,6,612,15.92,,,-9,,,-9,5779,7,,,,,,7,ML,Runner,20,6,363,,,,
GA 163103ø608PN21-425,2021,Tifton,608PN,608PN21,FALSE,,9/30/2021,,,GA 163103,,4,425,15.92,,,-9,,,-9,5779,,,,,,,5,M,Runner,20,6,363,,,,
Georgia-10Tø607PN14-411,2014,Tifton,607PN,607PN14,TRUE,,12/31/2013,92,,Georgia-10T,,4,411,15.94,,,-9,,,-9,5786,7,,,,,,7,ML,Runner,20,6,363,,,,
Georgia-13Mø607PN14-309,2014,Tifton,607PN,607PN14,TRUE,,12/31/2013,120,,Georgia-13M,,3,309,15.94,,,-9,,,-9,5786,7,,,,,,6,M+,Runner,20,6,363,,,,
Arnieø508PN25-121,2025,Midville,508PN,508PN25,FALSE,5/20/2025,10/10/2025,128,1005,Arnie,,1,121,15.94189944,-9,-9,-9,-9,,-9,5787,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,2,21,,
TifCB 7ø508PN25-621,2025,Midville,508PN,508PN25,FALSE,5/20/2025,10/10/2025,126,1125,TifCB 7,,6,621,15.94189944,626.4,1199,104.4870726,-9,,868.2267746,5787,,75,3,0,-9,-9,5,M,Runner,20,6,363,2,2,,
WPL-1ø508PN25-510,2025,Midville,508PN,508PN25,FALSE,5/20/2025,10/10/2025,200,1142,WPL-1,,5,510,15.94189944,-9,-9,-9,-9,,-9,5787,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,6,2,,
FloRunTM 'T61'ø607PN23-317,2023,Tifton,607PN,607PN23,TRUE,,,21,1030,FloRunTM 'T61',,3,317,15.94860335,,,-9,,,-9,5789,,,,,,,5,M,Runner,20,6,363,8,4,,
GA 192506ø608PN25-218,2025,Tifton,608PN,608PN25,FALSE,5/15/2025,10/20/2025,135,1082,GA 192506,,2,218,15.94860335,-9,-9,-9,-9,,-9,5789,,-9,-9,-9,-9,-9,6,M+,Runner,20,6,363,5,16,,
GA 222510ø807PN25-225,2025,Attapulgus,807PN,807PN25,TRUE,5/23/2025,10/24/2025,137,1087,GA 222510,,2,225,15.94749721,-9,-9,-9,-9,,-9,5789,,-9,-9,-9,-9,-9,7,ML,Runner,20,6,363,6,14,,
GA 122540ø608PN16-223,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,247,,GA 122540,,2,223,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 122706ø608PN16-523,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,252,,GA 122706,,5,523,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia Greenerø608PN16-426,2016,Tifton,608PN,608PN16,FALSE,,9/30/2016,71,,Georgia Greener,,4,426,15.94666667,,,-9,,,-9,5789,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-13Mø608PN16-216,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,120,,Georgia-13M,,2,216,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-13Mø608PN16-518,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,120,,Georgia-13M,,5,518,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
TifJumboø607PN23-315,2023,Tifton,607PN,607PN23,TRUE,,,16,,TifJumbo,,3,315,15.94860335,,,-9,,,-9,5789,,,,,,,5,M,Virginia,20,6,363,8,6,,
TifNV-HGø607PN23-318,2023,Tifton,607PN,607PN23,TRUE,,,18,,TifNV-HG,,3,318,15.94860335,,,-9,,,-9,5789,,,,,,,5,M,Runner,20,6,363,8,3,,
TufRunnerTM '511'ø608PN16-415,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,234,,TufRunnerTM '511',,4,415,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
TufRunnerTM '727'ø608PN16-607,2016,Tifton,608PN,608PN16,FALSE,,10/10/2016,220,,TufRunnerTM '727',,6,607,15.94666667,,,-9,,,-9,5789,7,,,,,,6,M+,Runner,20,6,363,,,,
FloRunTM '52N'ø507PN23-211,2023,Midville,507PN,507PN23,TRUE,,,25,1029,FloRunTM '52N',,2,211,15.95083799,,,-9,,,-9,5790,,,,,,,5,M,Runner,20,6,363,5,1,,
FloRunTM 'T61'ø508PN23-229,2023,Midville,508PN,508PN23,FALSE,,,21,1030,FloRunTM 'T61',,2,229,15.95083799,,,-9,,,-9,5790,,,,,,,5,M,Runner,20,6,363,6,2,,
GA 182729ø607PN25-504,2025,Tifton,607PN,607PN25,TRUE,5/15/2025,10/20/2025,131,1079,GA 182729,,5,504,15.95061453,-9,-9,-9,-9,,-9,5790,,-9,-9,-9,-9,-9,6,M+,Runner,20,6,363,6,8,,
Georgia-14Nø607PN25-527,2025,Tifton,607PN,607PN25,TRUE,5/15/2025,10/20/2025,97,1108,Georgia-14N,,5,527,15.95061453,-9,-9,-9,-9,,-9,5790,,-9,-9,-9,-9,-9,6,M+,Runner,20,6,363,4,7,,
Georgia-22MPRø607PN25-501,2025,Tifton,607PN,607PN25,TRUE,5/15/2025,10/20/2025,120,1114,Georgia-22MPR,,5,501,15.95061453,-9,-9,-9,-9,,-9,5790,,-9,-9,-9,-9,-9,7,ML,Runner,20,6,363,6,11,,
Florida Fancyø707PN14-605,2014,Plains,707PN,707PN14,TRUE,,9/26/2014,97,,Florida Fancy,,6,605,15.95,,,-9,,,-9,5790,7,,,,,,5,M,Virginia,20,6,363,,,,
GA 102720ø607PN13-308,2013,Tifton,607PN,607PN13,TRUE,,10/3/2013,230,,GA 102720,,3,308,15.95,,,-9,,,-9,5790,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 112557ø607PN15-522,2015,Tifton,607PN,607PN15,TRUE,,10/8/2015,244,,GA 112557,,5,522,15.95,,,-9,,,-9,5790,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-06Gø707PN13-205,2013,Plains,707PN,707PN13,TRUE,,10/13/2013,70,,Georgia-06G,,2,205,15.95,,,-9,,72.2,628.2442798,5790,7,76,3,0,0,0,5,M,Runner,20,6,363,,,,
Georgia-06Gø508PN23-209,2023,Midville,508PN,508PN23,FALSE,,,1,,Georgia-06G,,2,209,15.95083799,,,-9,,,-9,5790,,,,,,,5,M,Runner,20,6,363,4,2,,
Tifguardø507PN23-624,2023,Midville,507PN,507PN23,TRUE,,,3,,Tifguard,,6,624,15.95083799,,,-9,,,-9,5790,,,,,,,5,M,Runner,20,6,363,7,17,,
TufRunnerTM '727'ø607PN13-106,2013,Tifton,607PN,607PN13,TRUE,,9/27/2013,220,,TufRunnerTM '727',,1,106,15.95,,,-9,,72.45,626.0764251,5790,7,75,3,0,0,0,5,M,Runner,20,6,363,,,,
TufRunnerTM '297'ø608PN15-603,2015,Tifton,608PN,608PN15,FALSE,,10/8/2015,235,,TufRunnerTM '297',,6,603,15.95,,,-9,,,-9,5790,7,,,,,,5,M,Runner,20,6,363,,,,
TufRunnerTM '297'ø507PN23-406,2023,Midville,507PN,507PN23,TRUE,,,6,,TufRunnerTM '297',,4,406,15.95083799,,,-9,,,-9,5790,,,,,,,5,M,Runner,20,6,363,9,15,,
GA 182521ø507PN23-410,2023,Midville,507PN,507PN23,TRUE,,,30,,GA 182521,,4,410,15.95530726,,,-9,,,-9,5792,,,,,,,7,ML,Runner,20,6,363,9,11,,
Georgia-12Yø507PN23-201,2023,Midville,507PN,507PN23,TRUE,,,11,,Georgia-12Y,,2,201,15.95530726,,,-9,,,-9,5792,,,,,,,7,ML,Runner,20,6,363,4,10,,
Georgia-22MPRø507PN23-129,2023,Midville,507PN,507PN23,TRUE,,,29,,Georgia-22MPR,,1,129,15.95530726,,,-9,,,-9,5792,,,,,,,7,ML,Runner,20,6,363,3,9,,
Georgia-11Jø507PN17-310,2017,Midville,507PN,507PN17,TRUE,,10/19/2017,93,,Georgia-11J,,3,310,15.96,,,-9,,,-9,5793,10,,,,,,7,ML,Virginia,20,6,363,,,,
Florida-07ø707PN15-427,2015,Plains,707PN,707PN15,TRUE,,10/29/2015,73,,Florida-07,,4,427,15.965,,,-9,,,-9,5795,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 192518ø508PN24-627,2024,Midville,508PN,508PN24,FALSE,5/24/2024,10/21/2024,136,,GA 192518,,6,627,15.96480447,,,-9,,,-9,5795,,75,4,1,,,5,M,Runner,20,6,363,14,1,,
Georgia-12Yø507PN24-520,2024,Midville,507PN,507PN24,TRUE,5/23/2024,10/29/2024,90,,Georgia-12Y,,5,520,16.0,,,-9,,,-9,5795,,,,,,,7,ML,Runner,20,6,363,11,5,,
Georgia-12Yø508PN24-430,2024,Midville,508PN,508PN24,FALSE,5/24/2024,10/29/2024,90,,Georgia-12Y,,4,430,15.96480447,,,-9,,,-9,5795,,,,,,,7,ML,Runner,20,6,363,11,7,,
Georgia-21GRø508PN24-518,2024,Midville,508PN,508PN24,FALSE,5/24/2024,10/29/2024,115,,Georgia-21GR,,5,518,15.96480447,,,-9,,,-9,5795,,,,,,,6,M+,Runner,20,6,363,13,5,,
Arnieø607PN24-515,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,128,1005,Arnie,,5,515,16.0,,,-9,,,-9,5796,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,9,8,,
FloRunTM '52N'ø607PN24-623,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,127,1029,FloRunTM '52N',,6,623,16.0,,,-9,,,-9,5796,,74,4,1,-9,-9,5,M,Runner,20,6,363,11,2,,
FloRunTM 'T61'ø607PN24-314,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,113,1030,FloRunTM 'T61',,3,314,16.0,,,-9,,,-9,5796,,68,5,2,-9,-9,5,M,Runner,20,6,363,2,13,,
GA 192504ø607PN24-126,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,134,1081,GA 192504,,1,126,16.0,,,-9,,,-9,5796,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,2,5,,
GA 192518ø607PN24-425,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,136,,GA 192518,,4,425,16.0,,,-9,,,-9,5796,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,12,11,,
Georgia Greenerø607PN24-328,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,71,,Georgia Greener,,3,328,16.0,,,-9,,,-9,5796,,70,5,1,-9,-9,5,M,Runner,20,6,363,4,15,,
FloRunTM '331'ø608PN21-213,2021,Tifton,608PN,608PN21,FALSE,,9/30/2021,,,FloRunTM '331',,2,213,15.97,,,-9,,,-9,5797,,,,,,,5,M,Runner,20,6,363,,,,
Georgia-14Nø507PN21-222,2021,Midville,507PN,507PN21,TRUE,,10/23/2021,,,Georgia-14N,,2,222,15.97,,,-9,,,-9,5797,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-21GRø508PN23-523,2023,Midville,508PN,508PN23,FALSE,,,14,,Georgia-21GR,,5,523,15.97005587,,,-9,,,-9,5797,,,,,,,6,M+,Runner,20,6,363,4,13,,
Tifguardø608PN21-514,2021,Tifton,608PN,608PN21,FALSE,,9/30/2021,,,Tifguard,,5,514,15.97,,,-9,,,-9,5797,,,,,,,5,M,Runner,20,6,363,,,,
FloRunTM '107'ø707PN15-122,2015,Plains,707PN,707PN15,TRUE,,10/14/2015,114,,FloRunTM '107',,1,122,15.97555556,,,-9,,,-9,5799,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-25NVø607PN24-618,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,11/1/2024,133,,Georgia-25NV,GA 183129,6,618,16.0,,,-9,,,-9,5799,,72,3,1,-9,-9,7,ML,Runner,20,6,363,7,3,,
Georgia-18RUø607PN24-420,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,11/1/2024,105,,Georgia-18RU,,4,420,16.0,,,-9,,,-9,5799,,-9,-9,-9,-9,-9,6,M+,Runner,20,6,363,8,12,,
Sullivanø507PN15-314,2015,Midville,507PN,507PN15,TRUE,,10/21/2015,237,,Sullivan,,3,314,15.975,,,-9,,,-9,5799,7,,,,,,6,M+,Virginia,20,6,363,,,,
GA 133108ø507PN16-229,2016,Midville,507PN,507PN16,TRUE,,9/28/2016,255,,GA 133108,,2,229,15.98,,,-9,,,-9,5801,7,,,,,,5,M,Runner,20,6,363,,,,
GA 163120ø608PN21-130,2021,Tifton,608PN,608PN21,FALSE,,10/18/2021,,,GA 163120,,1,130,15.98,,,-9,,,-9,5801,,,,,,,7,ML,Runner,20,6,363,,,,
FloRunTM '52N'ø707PN23-211,2023,Plains,707PN,707PN23,TRUE,,,25,1029,FloRunTM '52N',,2,211,15.98502793,,,-9,,,-9,5803,,,,,,,5,M,Runner,20,6,363,5,1,,
GA 162725ø607PN21-125,2021,Tifton,607PN,607PN21,TRUE,,9/30/2021,,,GA 162725,,1,125,15.99,,,-9,,,-9,5804,,,,,,,5,M,Runner,20,6,363,,,,
GA 163120ø708PN21-411,2021,Plains,708PN,708PN21,FALSE,,10/27/2021,,,GA 163120,,4,411,15.99,,,-9,,,-9,5804,,,,,,,7,ML,Runner,20,6,363,,,,
Georgia Browneø605PN21-208,2021,Tifton,605PN,605PN21,TRUE,,9/30/2021,,,Georgia Browne,,2,208,15.99,,,-9,,,-9,5804,,,,,,,5,M,Spanish,20,6,363,,,,
Georgia-16HOø607PN21-303,2021,Tifton,607PN,607PN21,TRUE,,9/30/2021,,,Georgia-16HO,,3,303,15.99,,,-9,,71,638.862493,5804,,76,2,1,0,,5,M,Runner,20,6,363,,,,
Georgia-16HOø607PN21-303,2021,Tifton,607PN,607PN21,TRUE,,9/30/2021,,,Georgia-16HO,,3,303,15.99,,,-9,,72,629.9894028,5804,,,,,,,5,M,Runner,20,6,363,,,,
Georgia-16HOø607PN21-423,2021,Tifton,607PN,607PN21,TRUE,,9/30/2021,,,Georgia-16HO,,4,423,15.99,,,-9,,,-9,5804,,,,,,,5,M,Runner,20,6,363,,,,
Arnieø607PN24-122,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,128,1005,Arnie,,1,122,16.0,,,-9,,,-9,5808,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,3,4,,
FloRunTM '52N'ø508PN24-120,2024,Midville,508PN,508PN24,FALSE,5/24/2024,10/21/2024,127,1029,FloRunTM '52N',,1,120,16,,,-9,,,-9,5808,,,,,,,5,M,Runner,20,6,363,1,2,,
FloRunTM '52N'ø707PN25-120,2025,Plains,707PN,707PN25,TRUE,5/22/2025,10/22/2025,127,1029,FloRunTM '52N',,1,120,16,-9,-9,-9,-9,,-9,5808,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,2,20,,
GA 192504ø607PN24-326,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,134,1081,GA 192504,,3,326,16.0,,,-9,,,-9,5808,,77,3,0,-9,-9,5,M,Runner,20,6,363,2,15,,
GA 192504ø707PN25-322,2025,Plains,707PN,707PN25,TRUE,5/22/2025,10/22/2025,134,1081,GA 192504,,3,322,16,-9,-9,-9,-9,,-9,5808,,74,4,1,-9,-9,5,M,Runner,20,6,363,8,22,,
GA 222509ø707PN25-431,2025,Plains,707PN,707PN25,TRUE,5/22/2025,11/4/2025,136,1086,GA 222509,,4,431,16,-9,-9,-9,-9,,-9,5808,,-9,-9,-9,-9,-9,7,ML,Runner,20,6,363,7,9,,
GA 222512ø707PN25-221,2025,Plains,707PN,707PN25,TRUE,5/22/2025,11/4/2025,139,1089,GA 222512,,2,221,16,-9,-9,-9,-9,,-9,5808,,-9,-9,-9,-9,-9,7,ML,Runner,20,6,363,5,13,,
Georgia-14Nø807PN25-429,2025,Attapulgus,807PN,807PN25,TRUE,5/23/2025,10/24/2025,97,1108,Georgia-14N,,4,429,16,-9,-9,-9,-9,,-9,5808,,-9,-9,-9,-9,-9,6,M+,Runner,20,6,363,7,7,,
WPL-1ø707PN25-126,2025,Plains,707PN,707PN25,TRUE,5/22/2025,10/22/2025,200,1142,WPL-1,,1,126,16,-9,-9,-9,-9,,-9,5808,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,3,19,,
ACI 3321ø507PN18-403,2018,Midville,507PN,507PN18,TRUE,,10/16/2018,261,,ACI 3321,,4,403,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
Bailey IIø607PN19-601,2019,Tifton,607PN,607PN19,TRUE,,9/13/2019,262,,Bailey II,,6,601,16,,,-9,,,-9,5808,,,,,,,4,M-,Virginia,20,6,363,,,,
FloRunTM '331'ø607PN17-422,2017,Tifton,607PN,607PN17,TRUE,,10/3/2017,256,,FloRunTM '331',,4,422,16,,,-9,,,-9,5808,10,,,,,,5,M,Runner,20,6,363,,,,
FloRunTM '331'ø707PN18-123,2018,Plains,707PN,707PN18,TRUE,,10/17/2018,256,,FloRunTM '331',,1,123,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 102720ø508PN13-428,2013,Midville,508PN,508PN13,FALSE,,10/24/2013,230,,GA 102720,,4,428,16,,,-9,,,-9,5808,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 112720ø507PN14-115,2014,Midville,507PN,507PN14,TRUE,,11/4/2014,233,,GA 112720,,1,115,16,,,-9,,80.6,562.7696898,5808,7,78,1,2,0,0,6,M+,Runner,20,6,363,,,,
GA 132724ø607PN24-322,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,137,,GA 132724,,3,322,16.0,,,-9,,,-9,5808,,68,5,1,-9,-9,5,M,Runner,20,6,363,3,14,,
GA 182521ø508PN23-521,2023,Midville,508PN,508PN23,FALSE,,,30,,GA 182521,,5,521,16,,,-9,,,-9,5808,,,,,,,7,ML,Runner,20,6,363,4,11,,
Georgia-25NVø508PN24-611,2024,Midville,508PN,508PN24,FALSE,5/24/2024,10/29/2024,133,,Georgia-25NV,GA 183129,6,611,16,,,-9,,,-9,5808,,72,4,1,,,7,ML,Runner,20,6,363,11,2,,
GA 192518ø607PN24-605,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,136,,GA 192518,,6,605,16.0,,,-9,,,-9,5808,,72,5,1,-9,-9,5,M,Runner,20,6,363,8,5,,
GA 122706ø607PN18-116,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,252,,GA 122706,,1,116,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 132705ø608PN19-502,2019,Tifton,608PN,608PN19,FALSE,,10/11/2019,258,,GA 132705,,5,502,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
GA 132705ø707PN19-502,2019,Plains,707PN,707PN19,TRUE,,10/24/2019,258,,GA 132705,,5,502,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
GA 132712ø507PN18-329,2018,Midville,507PN,507PN18,TRUE,,10/24/2018,259,,GA 132712,,3,329,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 132712ø507PN18-502,2018,Midville,507PN,507PN18,TRUE,,10/24/2018,259,,GA 132712,,5,502,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 132712ø607PN18-615,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,259,,GA 132712,,6,615,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
GA 142528ø607PN19-401,2019,Tifton,607PN,607PN19,TRUE,,9/13/2019,263,,GA 142528,,4,401,16,,,-9,,,-9,5808,,,,,,,4,M-,Virginia,20,6,363,,,,
GA 163120ø608PN19-629,2019,Tifton,608PN,608PN19,FALSE,,10/11/2019,272,,GA 163120,,6,629,16,,,-9,,,-9,5808,,,,,,,7,ML,Runner,20,6,363,,,,
Georgia Greenerø607PN24-424,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,71,,Georgia Greener,,4,424,16.0,,,-9,,,-9,5808,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,12,12,,
Georgia-06Gø508PN13-304,2013,Midville,508PN,508PN13,FALSE,,10/24/2013,70,,Georgia-06G,,3,304,16,,,-9,,,-9,5808,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-07Wø607PN13-108,2013,Tifton,607PN,607PN13,TRUE,,10/3/2013,96,,Georgia-07W,,1,108,16,,,-9,,76.4,593.7072906,5808,7,77,2,0,0,0,6,M+,Runner,20,6,363,,,,
Georgia-07Wø608PN21-202,2021,Tifton,608PN,608PN21,FALSE,,10/11/2021,,,Georgia-07W,,2,202,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-08Vø707PN13-418,2013,Plains,707PN,707PN13,TRUE,,10/13/2013,99,,Georgia-08V,,4,418,16,,,-9,,,-9,5808,7,,,,,,5,M,Virginia,20,6,363,,,,
Georgia-09Bø607PN13-508,2013,Tifton,607PN,607PN13,TRUE,,9/27/2013,91,,Georgia-09B,,5,508,16,,,-9,,,-9,5808,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-09Bø707PN13-417,2013,Plains,707PN,707PN13,TRUE,,10/13/2013,91,,Georgia-09B,,4,417,16,,,-9,,,-9,5808,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-09Bø608PN19-213,2019,Tifton,608PN,608PN19,FALSE,,10/4/2019,91,,Georgia-09B,,2,213,16,,,-9,,,-9,5808,,,,,,,5,M,Runner,20,6,363,,,,
Georgia-11Jø707PN13-630,2013,Plains,707PN,707PN13,TRUE,,10/28/2013,93,,Georgia-11J,,6,630,16,,,-9,,,-9,5808,7,,,,,,7,ML,Virginia,20,6,363,,,,
Georgia-11Jø607PN18-426,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,93,,Georgia-11J,,4,426,16,,,-9,,,-9,5808,,,,,,,,Unknown,Virginia,20,6,363,,,,
Georgia-11Jø707PN18-411,2018,Plains,707PN,707PN18,TRUE,,10/25/2018,93,,Georgia-11J,,4,411,16,,,-9,,,-9,5808,,,,,,,,Unknown,Virginia,20,6,363,,,,
Georgia-12Yø708PN19-521,2019,Plains,708PN,708PN19,FALSE,,10/24/2019,119,,Georgia-12Y,,5,521,16,,,-9,,,-9,5808,,,,,,,7,ML,Runner,20,6,363,,,,
Georgia-12Yø507PN21-330,2021,Midville,507PN,507PN21,TRUE,,10/23/2021,,,Georgia-12Y,,3,330,16,,,-9,,65,697.8344154,5808,,74,2,0,0,,7,ML,Runner,20,6,363,,,,
Georgia-12Yø507PN21-330,2021,Midville,507PN,507PN21,TRUE,,10/23/2021,,,Georgia-12Y,,3,330,16,,,-9,,65,697.8344154,5808,,,,,,,7,ML,Runner,20,6,363,,,,
Georgia-13Mø608PN14-614,2014,Tifton,608PN,608PN14,FALSE,,12/31/2013,120,,Georgia-13M,,6,614,16,,,-9,,,-9,5808,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-13Mø608PN15-417,2015,Tifton,608PN,608PN15,FALSE,,10/15/2015,120,,Georgia-13M,,4,417,16,,,-9,,,-9,5808,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-13Mø607PN18-514,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,120,,Georgia-13M,,5,514,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
Georgia-13Mø707PN19-313,2019,Plains,707PN,707PN19,TRUE,,10/24/2019,120,,Georgia-13M,,3,313,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-14Nø607PN18-417,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,221,,Georgia-14N,,4,417,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
Georgia-14Nø607PN21-109,2021,Tifton,607PN,607PN21,TRUE,,10/11/2021,,,Georgia-14N,,1,109,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-14Nø507PN24-313,2024,Midville,507PN,507PN24,TRUE,5/23/2024,10/29/2024,97,,Georgia-14N,,3,313,16.0,,,-9,,,-9,5808,,74,4,0,,,6,M+,Runner,20,6,363,8,8,,
Georgia-18RUø707PN18-414,2018,Plains,707PN,707PN18,TRUE,,10/25/2018,247,,Georgia-18RU,,4,414,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
Georgia-18RUø607PN21-219,2021,Tifton,607PN,607PN21,TRUE,,10/11/2021,,,Georgia-18RU,,2,219,16,,,-9,,,-9,5808,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-22MPRø607PN24-318,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,11/1/2024,120,,Georgia-22MPR,,3,318,16.0,,,-9,,,-9,5808,,70,4,1,-9,-9,7,ML,Runner,20,6,363,6,13,,
Sullivanø507PN18-530,2018,Midville,507PN,507PN18,TRUE,,9/29/2018,237,,Sullivan,,5,530,16,,,-9,,,-9,5808,,,,,,,,Unknown,Virginia,20,6,363,,,,
Sullivanø507PN19-530,2019,Midville,507PN,507PN19,TRUE,,9/16/2019,237,,Sullivan,,5,530,16,,,-9,,,-9,5808,,,,,,,4,M-,Virginia,20,6,363,,,,
Tifguardø607PN13-215,2013,Tifton,607PN,607PN13,TRUE,,9/27/2013,83,,Tifguard,,2,215,16,,,-9,,76.25,594.8752393,5808,7,76,2,0,0,0,5,M,Runner,20,6,363,,,,
Tifguardø507PN18-427,2018,Midville,507PN,507PN18,TRUE,,10/16/2018,83,,Tifguard,,4,427,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
Tifguardø607PN24-516,2024,Tifton,607PN,607PN24,TRUE,5/30/2024,10/24/2024,76,,Tifguard,,5,516,16.0,,,-9,,,-9,5808,,-9,-9,-9,-9,-9,5,M,Runner,20,6,363,10,8,,
TufRunnerTM '727'ø607PN13-505,2013,Tifton,607PN,607PN13,TRUE,,9/27/2013,220,,TufRunnerTM '727',,5,505,16,,,-9,,,-9,5808,7,,,,,,5,M,Runner,20,6,363,,,,
TufRunnerTM '511'ø607PN18-307,2018,Tifton,607PN,607PN18,TRUE,,10/25/2018,234,,TufRunnerTM '511',,3,307,16,,,-9,,,-9,5808,,,,,,,,Unknown,Runner,20,6,363,,,,
TufRunnerTM '511'ø607PN14-216,2014,Tifton,607PN,607PN14,TRUE,,12/31/2013,234,,TufRunnerTM '511',,2,216,16,,,-9,,79.05,573.8043896,5808,7,75,2,0,0,0,6,M+,Runner,20,6,363,,,,
Wynneø507PN19-621,2019,Midville,507PN,507PN19,TRUE,,9/16/2019,236,,Wynne,,6,621,16,,,-9,,,-9,5808,,,,,,,4,M-,Virginia,20,6,363,,,,
GA 112720ø708PN15-329,2015,Plains,708PN,708PN15,FALSE,,10/29/2015,233,,GA 112720,,3,329,16.01666667,,,-9,,,-9,5814,7,,,,,,6,M+,Runner,20,6,363,,,,
